,Item,Height (m),Mass (kg),Distance (m),Moment (kg*m),Thickness (m),Distance from CM (m),J0 (kg m^2),m*CM^2 (kg m^2),Jpitch/yaw,Jroll
60,Pressurant Tank 3,0.36876711021817543,1.2004955448207655,12.440674640892436,14.934974480956045,0.001,6.305799231593776,0.1643478400859628,47.73542913922195,47.89977697930791,0.10956522672397519
61,Aft Skirt 3,0.43166666666666664,2.819917651405876,12.093027444980853,34.10134155103721,0.001,5.958152035682193,0.23681107064011128,100.10588007830762,100.34269114894774,0.3860467264774644
62,Thrust Structure 3,0.21583333333333332,0.959838214627728,11.985110778314187,11.503767331572629,0.0,5.850235369015527,0,32.8507065725261,32.8507065725261,0
63,Gimballs 3, ,0.15076224285571044,12.185145660990141,1.837059889374402,0.0,6.050270251691481,0,5.518768004526043,5.518768004526043,0
64,Engines 3,0.3079515493426202,25.534715307277754,11.96969411164752,305.6427314561183,0.0,5.83481870234886,0,869.332173306923,869.332173306923,0
65,Fuel 3,0.38636774008356056,90.90903217639271,13.124980544261767,1193.1792786128212,0.0,6.990105134963107,0,4441.958020940677,4441.958020940677,0
66,Oxidizer 3,0.6336277251564966,212.7271352927589,12.397675275202856,2637.32194558377,0.0,6.262799865904196,0,8343.72455993112,8343.72455993112,0
25,Forward Skirt 2,0.6454515493426203,4.708083782853826,11.543973189832428,54.349992964749404,0.001,5.409097780533768,0.5624143197764333,137.7507104145819,138.31312473435833,0.7989618179502943
26,Avionics 2, ,0.84,11.543973189832428,9.696937479459239,0.0,5.409097780533768,0.08505,24.577004591475283,24.662054591475282,0.1701
27,Wiring 2,2.9475129185217086,5.011135450828613,0,0,0.0,0,3.627992079567772,0.0,3.627992079567772,0
28,Fuel Dome Top 2,0.225,2.467259027635459,11.327235528160038,27.947224115005962,0.001,5.192360118861378,0.22482897889328124,66.51879263232736,66.74362161122065,0.13239928757048786
29,Fuel Cylinder 2,0.4007615861063326,3.184085996869446,11.031361769251735,35.124804535875406,0.001,4.896486359953075,0.36500500475277436,76.3403043201986,76.70530932495137,0.6447774143660628
30,Fuel Dome Bottom 2,0.225,2.467259027635459,10.735488010343431,26.487229709592064,0.001,4.600612601044771,0.22482897889328124,52.22110724889345,52.44593622778673,0.13239928757048786
31,Fuel Insulation 2,0.8507615861063327,0.0,11.031361769251735,0.0,0.0,4.896486359953075,0,0.0,0.0,0
32,Fuel Residual 2, ,7.1328841406878585,10.718480976198567,76.45368296739127,0.0,4.583605566899907,0,149.85790133020245,149.85790133020245,0
33,Intertank 2,0.675,5.362934279126796,10.493480976198569,56.27584883462023,0.001,4.358605566899909,0.7466210066721837,101.88203553362081,102.628656540293,1.0859941915231763
34,Ox Dome Top 2,0.225,2.4584787463983226,10.251473942053707,25.20303080579527,0.001,4.116598532755047,0.22402887576554717,41.6623236136031,41.88635248936865,0.13192811572860003
35,Ox Cylinder 2,0.9717513324153758,7.69317405452124,9.670105309990882,74.39380327530992,0.001,3.5352299006922223,1.3843229793558331,96.1481388249837,97.53246180433953,1.5578677460405512
36,Ox Dome Bottom 2,0.225,2.4584787463983226,9.088736677928058,22.344465954297025,0.001,2.9538612686293977,0.22402887576554717,21.45095574143429,21.674984617199836,0.13192811572860003
37,Ox Insulation 2,1.4217513324153759,5.057563474156423,9.670105309990882,48.907171407055955,0.0,3.5352299006922223,0.37375835290957954,63.20867194517418,63.582430298083764,0.4018188930483291
38,Ox Residual 2, ,16.690948889209587,9.071729643783193,151.41577582111276,0.0,2.9368542344845334,0,143.96131681849874,143.96131681849874,0
39,Pressurant Tank 2,0.4498110283907806,1.7861436789238263,9.670105309990882,17.272197473967942,0.001,3.5352299006922223,0.36169409498207483,22.32295658273944,22.684650677721514,0.24112939665471655
40,Aft Skirt 2,0.9,7.150579038835729,8.734229643783195,62.45479941121377,0.001,2.599354234484535,1.2066602128035293,48.313905778148445,49.52056599095197,1.4479922553642353
41,Thrust Structure 2,0.45,3.509791877935476,8.509229643783195,29.865625091238044,0.0,2.374354234484535,0,19.786655387943153,19.786655387943153,0
42,Gimballs 2, ,0.5083738577281414,8.87310597985864,4.510855117011376,0.0,2.7382305705599794,0,3.8117397323838165,3.8117397323838165,0
43,Engines 2,0.5888763360754448,34.92521477810649,8.396729643783194,293.2575862428217,0.0,2.2618542344845345,0,178.67686019007303,178.67686019007303,0
44,Fuel 2,0.8507615861063327,358.1343396944417,11.019766618975796,3946.5568416737465,0.0,4.884891209677136,0,8545.859678245693,8545.859678245693,0
45,Oxidizer 2,1.4217513324153759,838.0343548849934,9.609335570980269,8052.953336099869,0.0,3.474460161681609,0,10116.644649687183,10116.644649687183,0
4,Forward Skirt 1,0.9263763360754448,7.360141345349463,7.821041475745471,57.563970729327224,0.001,1.6861660664468108,1.2715705972864288,20.926030053645103,22.197600650931534,1.4904286224332663
5,Avionics 1, ,0.84,7.821041475745471,6.569674839626195,0.0,1.6861660664468108,0.08505,2.388251043054837,2.473301043054837,0.1701
6,Wiring 1,7.357853307707748,11.477027463601281,0,0,0.0,0,51.77861446890172,0.0,51.77861446890172,0
7,Fuel Dome Top 1,0.225,2.467259027635459,7.453346273562885,18.389335879541136,0.001,1.318470864264225,0.22482897889328124,4.288997775611265,4.513826754504547,0.13239928757048786
