,Item,Height (m),Mass (kg),Distance (m),Moment (kg*m),Thickness (m),Distance from CM (m),J0 (kg m^2),m*CM^2 (kg m^2),Jpitch/yaw,Jroll
12,Intertank 1,0.675,5.362934279126796,4.990871360775337,26.765715103414255,0.001,-0.2381383746357102,0.7466210066721837,0.3041313887746087,1.0507523954467923,1.0859941915231763
13,Ox Dome Top 1,0.225,2.4584787463983226,4.748864326630474,11.674982016550203,0.001,-0.4801454087805732,0.22402887576554717,0.5667767401722594,0.7908056159378066,0.13192811572860003
14,Ox Cylinder 1,3.753371360775337,44.572111516319154,2.7766856803876685,123.76274379200568,0.0015,-2.4523240550233787,56.83982960948008,268.05192151540297,324.89175112488306,9.025852582054629
15,Ox Dome Bottom 1,0.225,2.4584787463983226,0.8045070341448628,1.977863444773095,0.001,-4.424502701266184,0.22402887576554717,48.127731016138156,48.351759891903704,0.13192811572860003
16,Ox Insulation 1,4.203371360775337,13.88978479272437,2.7766856803876685,38.56756653762416,0.0,-2.4523240550233787,13.052871070676735,83.53168329846847,96.5845543691452,2.0782109066631294
17,Ox Residual 1, ,55.4842972067329,0.7874999999999999,43.69388405030215,0.0,-4.4415097354110475,0,1094.5392153613252,1094.5392153613252,0
18,Pressurant Tank 1,0.44959776496647746,1.784450395331575,2.7766856803876685,4.954857860079298,0.001,-2.4523240550233787,0.36135120505464396,10.731494224643592,11.092845429698237,0.2409008033697626
19,Aft Skirt 1,0.9,13.586100173787885,0.44999999999999996,6.1137450782045475,0.0019,-4.779009735411047,2.2926544043267056,310.2920458815075,312.5847002858342,2.751185285192047
20,Thrust Structure 1,0.45,15.188008638308448,0.22499999999999998,3.4173019436194005,0.0,-5.0040097354110475,0,380.3094591107842,380.3094591107842,0
21,Gimballs 1, ,2.007423313157095,1.2249936516029045,2.459080814697111,0.0,-4.004016083808143,0,32.18330123021439,32.18330123021439,0
22,Engines 1,1.2249936516029045,77.93159951619285,0.1125,8.767304945571695,0.0,-5.116509735411047,0,2040.1457722378586,2040.1457722378586,0
23,Fuel 1,2.479481946932411,686.7173272464872,5.834238344141647,4006.472562207923,0.0,0.6052286087305996,0,251.54570298210297,251.54570298210297,0
24,Oxidizer 1,4.203371360775337,1606.9185457567796,1.8564707080807215,2983.1972104691317,0.0,-3.3725390273303257,0,18277.12285967195,18277.12285967195,0
