,Item,Height (m),Mass (kg),Distance (m),Moment (kg*m),Thickness (m),Distance from CM (m),J0 (kg m^2),m*CM^2 (kg m^2),Jpitch/yaw,Jroll
14,Ox Cylinder 1,2.7758692603831236,31.205975662407177,2.287934630191562,71.39723238693645,0.00142,-2.206020645009394,23.19761252514228,151.86472581264164,175.06233833778393,6.319210071637453
15,Ox Dome Bottom 1,0.225,2.4584787463983226,0.8045070341448628,1.977863444773095,0.001,-3.689448241056093,0.22402887576554717,33.46488232852931,33.68891120429486,0.13192811572860003
16,Ox Insulation 1,3.225869260383124,10.786012601696768,2.287934630191562,24.67769175310462,0.0,-2.206020645009394,5.370533049489318,52.49042247833451,57.860955527823826,1.4681741032582416
17,Ox Residual 1, ,41.922371419479425,0.7875000000000001,33.01386749284005,0.0,-3.706455275200956,0,575.9216029520799,575.9216029520799,0
18,Pressurant Tank 1,0.4498867542411125,1.7168013660650066,2.287934630191562,3.927929298580309,0.001,-2.206020645009394,0.34765227662816384,8.354860349593672,8.702512626221836,0.2317681844187759
19,Aft Skirt 1,0.9,13.397793110131712,0.44999999999999996,6.02900689955927,0.00195,-4.043955275200956,2.2608775873347264,219.1018046515016,221.36268223883633,2.7130531048016717
20,Thrust Structure 1,0.45,10.312708466735243,0.22499999999999998,2.3203594050154295,0.0,-4.268955275200956,0,187.93858399186615,187.93858399186615,0
21,Gimballs 1, ,0.4845250100633651,1.1769261366177572,0.5702501481885562,0.0,-3.317029138583199,0,5.331074755140409,5.331074755140409,0
22,Engines 1,1.1769261366177572,62.72777622657303,0.1125,7.056874825489466,0.0,-4.381455275200956,0,1204.1945499994433,1204.1945499994433,0
23,Fuel 1,2.4200926572663772,358.4159576822533,4.8629359199404805,1742.9538348928968,0.0,0.3689806447395245,0,48.79715566939127,48.79715566939127,0
24,Oxidizer 1,3.225869260383124,1272.376649771999,1.6254626806998835,2068.2007599983303,0.0,-2.868492594501072,0,10469.432869105756,10469.432869105756,0
